species	species_row	display_name	scientific_name	assembly	assembly_accession	source_database	release	matrix_row	matrix_column	cluster_column	cluster_family	cluster	cluster_name	hox_number	hox_slot	hox_slot_label	slot	gene_symbol	gene_id	gene_version	gene_stable_id_version	gene_source	gene_biotype	seqname	gene_start	gene_end	strand	transcript_id	transcript_version	transcript_stable_id_version	transcript_name	transcript_source	transcript_biotype	transcript_start	transcript_end	transcript_span_bp	protein_id	protein_version	protein_stable_id_version	cds_piece_count	cds_length_bp	initiation_codon_center	coding_midpoint	stop_codon_center	genomic_x_start	genomic_x_middle	genomic_x_end	x	initiation_anchor_source	stop_anchor_source	initiation_anchor_fallback	stop_anchor_fallback	any_anchor_fallback	coding_transcript_candidate_count	protein_coding_transcript_count	eligible_safe_protein_coding_transcript_count	curated_transcript_exclusion_applied	unsafe_merged_transcript_exclusion_applied	excluded_transcript_count	excluded_transcript_ids	excluded_protein_ids	excluded_transcript_assessments	excluded_transcript_reason	selected_is_ensembl_canonical	transcript_selection_rule	codon_anchor_rule	midpoint_rule	mapping_method	mapping_note	xref_conflict_flag	xref_conflict_note	source_url	source_file	source_sha256
gar	gar	Spotted gar	Lepisosteus oculatus	LepOcu1	GCA_000242695.1	Ensembl	116	gar	B	B	B	B	B	9	7	Hox9	Hox9	hoxb9a	ENSLOCG00000013453	1	ENSLOCG00000013453.1	ensembl	protein_coding	LG15	9233257	9239126	-	ENSLOCT00000016614	1	ENSLOCT00000016614.1	hoxb9a-201	ensembl	protein_coding	9233257	9239126	5870	ENSLOCP00000016584	1	ENSLOCP00000016584.1	2	747	9239125	9237142	9235159	9239125	9237142	9235159	9237142	explicit_start_codon	explicit_stop_codon	FALSE	FALSE	FALSE	1	1	1	FALSE	FALSE	0					TRUE	greatest_genomic_span_with_usable_CDS_and_strand;ties_Ensembl_canonical_then_transcript_id	explicit_codon_middle_when_complete_else_terminal_CDS_positional_proxy_in_transcription_order	arithmetic_genomic_midpoint_between_codon_centers	source_gene_symbol	Hox family and number parsed from the Ensembl GTF gene_name.	FALSE		https://ftp.ensembl.org/pub/release-116/gtf/lepisosteus_oculatus/Lepisosteus_oculatus.LepOcu1.116.chr.gtf.gz	Lepisosteus_oculatus.LepOcu1.116.chr.gtf.gz	892b4366b849d2f79851dc92344d65a14e7440700da3ecebc90c14097002013b
gar	gar	Spotted gar	Lepisosteus oculatus	LepOcu1	GCA_000242695.1	Ensembl	116	gar	B	B	B	B	B	8	8	Hox8	Hox8	hoxb8b	ENSLOCG00000013451	1	ENSLOCG00000013451.1	ensembl	protein_coding	LG15	9225268	9228039	-	ENSLOCT00000016611	1	ENSLOCT00000016611.1	hoxb8b-201	ensembl	protein_coding	9225268	9228039	2772	ENSLOCP00000016581	1	ENSLOCP00000016581.1	2	735	9227621	9226945	9226269	9227621	9226945	9226269	9226945	explicit_start_codon	explicit_stop_codon	FALSE	FALSE	FALSE	1	1	1	FALSE	FALSE	0					TRUE	greatest_genomic_span_with_usable_CDS_and_strand;ties_Ensembl_canonical_then_transcript_id	explicit_codon_middle_when_complete_else_terminal_CDS_positional_proxy_in_transcription_order	arithmetic_genomic_midpoint_between_codon_centers	source_gene_symbol	Hox family and number parsed from the Ensembl GTF gene_name.	FALSE		https://ftp.ensembl.org/pub/release-116/gtf/lepisosteus_oculatus/Lepisosteus_oculatus.LepOcu1.116.chr.gtf.gz	Lepisosteus_oculatus.LepOcu1.116.chr.gtf.gz	892b4366b849d2f79851dc92344d65a14e7440700da3ecebc90c14097002013b
gar	gar	Spotted gar	Lepisosteus oculatus	LepOcu1	GCA_000242695.1	Ensembl	116	gar	B	B	B	B	B	7	9	Hox7	Hox7	hoxb7a	ENSLOCG00000013448	1	ENSLOCG00000013448.1	ensembl	protein_coding	LG15	9219053	9224772	-	ENSLOCT00000016609	1	ENSLOCT00000016609.1	hoxb7a-201	ensembl	protein_coding	9219053	9224772	5720	ENSLOCP00000016579	1	ENSLOCP00000016579.1	2	666	9224047	9221909.5	9219772	9224047	9221909.5	9219772	9221909.5	explicit_start_codon	explicit_stop_codon	FALSE	FALSE	FALSE	1	1	1	FALSE	FALSE	0					TRUE	greatest_genomic_span_with_usable_CDS_and_strand;ties_Ensembl_canonical_then_transcript_id	explicit_codon_middle_when_complete_else_terminal_CDS_positional_proxy_in_transcription_order	arithmetic_genomic_midpoint_between_codon_centers	source_gene_symbol	Hox family and number parsed from the Ensembl GTF gene_name.	FALSE		https://ftp.ensembl.org/pub/release-116/gtf/lepisosteus_oculatus/Lepisosteus_oculatus.LepOcu1.116.chr.gtf.gz	Lepisosteus_oculatus.LepOcu1.116.chr.gtf.gz	892b4366b849d2f79851dc92344d65a14e7440700da3ecebc90c14097002013b
gar	gar	Spotted gar	Lepisosteus oculatus	LepOcu1	GCA_000242695.1	Ensembl	116	gar	B	B	B	B	B	6	10	Hox6	Hox6	hoxb6a	ENSLOCG00000013443	1	ENSLOCG00000013443.1	ensembl	protein_coding	LG15	9208078	9210126	-	ENSLOCT00000016606	1	ENSLOCT00000016606.1	hoxb6a-201	ensembl	protein_coding	9208078	9210126	2049	ENSLOCP00000016576	1	ENSLOCP00000016576.1	2	684	9210125	9209102	9208079	9210125	9209102	9208079	9209102	explicit_start_codon	explicit_stop_codon	FALSE	FALSE	FALSE	1	1	1	FALSE	FALSE	0					TRUE	greatest_genomic_span_with_usable_CDS_and_strand;ties_Ensembl_canonical_then_transcript_id	explicit_codon_middle_when_complete_else_terminal_CDS_positional_proxy_in_transcription_order	arithmetic_genomic_midpoint_between_codon_centers	source_gene_symbol	Hox family and number parsed from the Ensembl GTF gene_name.	FALSE		https://ftp.ensembl.org/pub/release-116/gtf/lepisosteus_oculatus/Lepisosteus_oculatus.LepOcu1.116.chr.gtf.gz	Lepisosteus_oculatus.LepOcu1.116.chr.gtf.gz	892b4366b849d2f79851dc92344d65a14e7440700da3ecebc90c14097002013b
gar	gar	Spotted gar	Lepisosteus oculatus	LepOcu1	GCA_000242695.1	Ensembl	116	gar	B	B	B	B	B	5	11	Hox5	Hox5	hoxb5a	ENSLOCG00000013440	1	ENSLOCG00000013440.1	ensembl	protein_coding	LG15	9203664	9205242	-	ENSLOCT00000016601	1	ENSLOCT00000016601.1	hoxb5a-201	ensembl	protein_coding	9203664	9205242	1579	ENSLOCP00000016571	1	ENSLOCP00000016571.1	2	843	9205241	9204453	9203665	9205241	9204453	9203665	9204453	explicit_start_codon	explicit_stop_codon	FALSE	FALSE	FALSE	1	1	1	FALSE	FALSE	0					TRUE	greatest_genomic_span_with_usable_CDS_and_strand;ties_Ensembl_canonical_then_transcript_id	explicit_codon_middle_when_complete_else_terminal_CDS_positional_proxy_in_transcription_order	arithmetic_genomic_midpoint_between_codon_centers	source_gene_symbol	Hox family and number parsed from the Ensembl GTF gene_name.	FALSE		https://ftp.ensembl.org/pub/release-116/gtf/lepisosteus_oculatus/Lepisosteus_oculatus.LepOcu1.116.chr.gtf.gz	Lepisosteus_oculatus.LepOcu1.116.chr.gtf.gz	892b4366b849d2f79851dc92344d65a14e7440700da3ecebc90c14097002013b
gar	gar	Spotted gar	Lepisosteus oculatus	LepOcu1	GCA_000242695.1	Ensembl	116	gar	B	B	B	B	B	3	13	Hox3	Hox3	hoxb3a	ENSLOCG00000013436	1	ENSLOCG00000013436.1	ensembl	protein_coding	LG15	9153101	9187590	-	ENSLOCT00000016597	1	ENSLOCT00000016597.1	hoxb3a-202	ensembl	protein_coding	9159545	9183160	23616	ENSLOCP00000016567	1	ENSLOCP00000016567.1	2	1215	9161869	9160707.5	9159546	9161869	9160707.5	9159546	9160707.5	explicit_start_codon	explicit_stop_codon	FALSE	FALSE	FALSE	1	2	1	TRUE	TRUE	1	ENSLOCT00000016594	ENSLOCP00000016564	unsafe_merged_three_homeodomain_transcript_not_assigned	862-aa, 11-CDS merged prediction with HoxB4-, HoxB3-, and HoxB2-like homeodomains; exclude before selecting the coherent HoxB3 isoform.	FALSE	exclude_curated_unsafe_merged_transcripts_then_greatest_genomic_span_with_usable_CDS_and_strand;ties_Ensembl_canonical_then_transcript_id	explicit_codon_middle_when_complete_else_terminal_CDS_positional_proxy_in_transcription_order	arithmetic_genomic_midpoint_between_codon_centers	source_gene_symbol	Hox family and number parsed from the Ensembl GTF gene_name.	FALSE		https://ftp.ensembl.org/pub/release-116/gtf/lepisosteus_oculatus/Lepisosteus_oculatus.LepOcu1.116.chr.gtf.gz	Lepisosteus_oculatus.LepOcu1.116.chr.gtf.gz	892b4366b849d2f79851dc92344d65a14e7440700da3ecebc90c14097002013b
gar	gar	Spotted gar	Lepisosteus oculatus	LepOcu1	GCA_000242695.1	Ensembl	116	gar	B	B	B	B	B	1	15	Hox1	Hox1	HOXB1	ENSLOCG00000013432	1	ENSLOCG00000013432.1	ensembl	protein_coding	LG15	9136489	9138863	-	ENSLOCT00000016589	1	ENSLOCT00000016589.1	HOXB1-201	ensembl	protein_coding	9136489	9138863	2375	ENSLOCP00000016561	1	ENSLOCP00000016561.1	2	933	9138448	9137469	9136490	9138448	9137469	9136490	9137469	explicit_start_codon	explicit_stop_codon	FALSE	FALSE	FALSE	1	1	1	FALSE	FALSE	0					TRUE	greatest_genomic_span_with_usable_CDS_and_strand;ties_Ensembl_canonical_then_transcript_id	explicit_codon_middle_when_complete_else_terminal_CDS_positional_proxy_in_transcription_order	arithmetic_genomic_midpoint_between_codon_centers	source_gene_symbol	Hox family and number parsed from the Ensembl GTF gene_name.	FALSE		https://ftp.ensembl.org/pub/release-116/gtf/lepisosteus_oculatus/Lepisosteus_oculatus.LepOcu1.116.chr.gtf.gz	Lepisosteus_oculatus.LepOcu1.116.chr.gtf.gz	892b4366b849d2f79851dc92344d65a14e7440700da3ecebc90c14097002013b
gar	gar	Spotted gar	Lepisosteus oculatus	LepOcu1	GCA_000242695.1	Ensembl	116	gar	C	C	C	C	C	13	3	Hox13	Hox13	hoxc13b	ENSLOCG00000006295	1	ENSLOCG00000006295.1	ensembl	protein_coding	LG4	15782369	15788156	+	ENSLOCT00000007611	1	ENSLOCT00000007611.1	hoxc13b-201	ensembl	protein_coding	15782369	15788156	5788	ENSLOCP00000007602	1	ENSLOCP00000007602.1	2	921	15782672	15785413.5	15788155	15782672	15785413.5	15788155	15785413.5	explicit_start_codon	explicit_stop_codon	FALSE	FALSE	FALSE	1	1	1	FALSE	FALSE	0					TRUE	greatest_genomic_span_with_usable_CDS_and_strand;ties_Ensembl_canonical_then_transcript_id	explicit_codon_middle_when_complete_else_terminal_CDS_positional_proxy_in_transcription_order	arithmetic_genomic_midpoint_between_codon_centers	source_gene_symbol	Hox family and number parsed from the Ensembl GTF gene_name.	FALSE		https://ftp.ensembl.org/pub/release-116/gtf/lepisosteus_oculatus/Lepisosteus_oculatus.LepOcu1.116.chr.gtf.gz	Lepisosteus_oculatus.LepOcu1.116.chr.gtf.gz	892b4366b849d2f79851dc92344d65a14e7440700da3ecebc90c14097002013b
gar	gar	Spotted gar	Lepisosteus oculatus	LepOcu1	GCA_000242695.1	Ensembl	116	gar	C	C	C	C	C	12	4	Hox12	Hox12	hoxc12a	ENSLOCG00000006304	1	ENSLOCG00000006304.1	ensembl	protein_coding	LG4	15802629	15807252	+	ENSLOCT00000007621	1	ENSLOCT00000007621.1	hoxc12a-201	ensembl	protein_coding	15802629	15807252	4624	ENSLOCP00000007612	1	ENSLOCP00000007612.1	2	834	15802630	15803671	15804712	15802630	15803671	15804712	15803671	terminal_CDS_positional_proxy	explicit_stop_codon	TRUE	FALSE	TRUE	1	1	1	FALSE	FALSE	0					TRUE	greatest_genomic_span_with_usable_CDS_and_strand;ties_Ensembl_canonical_then_transcript_id	explicit_codon_middle_when_complete_else_terminal_CDS_positional_proxy_in_transcription_order	arithmetic_genomic_midpoint_between_codon_centers	source_gene_symbol	Hox family and number parsed from the Ensembl GTF gene_name.	FALSE		https://ftp.ensembl.org/pub/release-116/gtf/lepisosteus_oculatus/Lepisosteus_oculatus.LepOcu1.116.chr.gtf.gz	Lepisosteus_oculatus.LepOcu1.116.chr.gtf.gz	892b4366b849d2f79851dc92344d65a14e7440700da3ecebc90c14097002013b
gar	gar	Spotted gar	Lepisosteus oculatus	LepOcu1	GCA_000242695.1	Ensembl	116	gar	C	C	C	C	C	11	5	Hox11	Hox11	hoxc11a	ENSLOCG00000006316	1	ENSLOCG00000006316.1	ensembl	protein_coding	LG4	15824576	15843891	+	ENSLOCT00000007649	1	ENSLOCT00000007649.1	hoxc11a-202	ensembl	protein_coding	15825406	15843891	18486	ENSLOCP00000007640	1	ENSLOCP00000007640.1	5	1695	15825407	15834648.5	15843890	15825407	15834648.5	15843890	15834648.5	terminal_CDS_positional_proxy	explicit_stop_codon	TRUE	FALSE	TRUE	2	2	2	FALSE	FALSE	0					TRUE	greatest_genomic_span_with_usable_CDS_and_strand;ties_Ensembl_canonical_then_transcript_id	explicit_codon_middle_when_complete_else_terminal_CDS_positional_proxy_in_transcription_order	arithmetic_genomic_midpoint_between_codon_centers	source_gene_symbol	Hox family and number parsed from the Ensembl GTF gene_name.	FALSE		https://ftp.ensembl.org/pub/release-116/gtf/lepisosteus_oculatus/Lepisosteus_oculatus.LepOcu1.116.chr.gtf.gz	Lepisosteus_oculatus.LepOcu1.116.chr.gtf.gz	892b4366b849d2f79851dc92344d65a14e7440700da3ecebc90c14097002013b
gar	gar	Spotted gar	Lepisosteus oculatus	LepOcu1	GCA_000242695.1	Ensembl	116	gar	C	C	C	C	C	5	11	Hox5	Hox5	hoxc5a	ENSLOCG00000006365	1	ENSLOCG00000006365.1	ensembl	protein_coding	LG4	15904039	15905760	+	ENSLOCT00000007689	1	ENSLOCT00000007689.1	hoxc5a-201	ensembl	protein_coding	15904039	15905760	1722	ENSLOCP00000007680	1	ENSLOCP00000007680.1	2	732	15904040	15904899.5	15905759	15904040	15904899.5	15905759	15904899.5	explicit_start_codon	explicit_stop_codon	FALSE	FALSE	FALSE	1	1	1	FALSE	FALSE	0					TRUE	greatest_genomic_span_with_usable_CDS_and_strand;ties_Ensembl_canonical_then_transcript_id	explicit_codon_middle_when_complete_else_terminal_CDS_positional_proxy_in_transcription_order	arithmetic_genomic_midpoint_between_codon_centers	source_gene_symbol	Hox family and number parsed from the Ensembl GTF gene_name.	FALSE		https://ftp.ensembl.org/pub/release-116/gtf/lepisosteus_oculatus/Lepisosteus_oculatus.LepOcu1.116.chr.gtf.gz	Lepisosteus_oculatus.LepOcu1.116.chr.gtf.gz	892b4366b849d2f79851dc92344d65a14e7440700da3ecebc90c14097002013b
gar	gar	Spotted gar	Lepisosteus oculatus	LepOcu1	GCA_000242695.1	Ensembl	116	gar	C	C	C	C	C	4	12	Hox4	Hox4	hoxc4a	ENSLOCG00000006379	1	ENSLOCG00000006379.1	ensembl	protein_coding	LG4	15935827	15937263	+	ENSLOCT00000007709	1	ENSLOCT00000007709.1	hoxc4a-201	ensembl	protein_coding	15935827	15937263	1437	ENSLOCP00000007700	1	ENSLOCP00000007700.1	3	849	15935828	15936545	15937262	15935828	15936545	15937262	15936545	explicit_start_codon	explicit_stop_codon	FALSE	FALSE	FALSE	2	2	2	FALSE	FALSE	0					TRUE	greatest_genomic_span_with_usable_CDS_and_strand;ties_Ensembl_canonical_then_transcript_id	explicit_codon_middle_when_complete_else_terminal_CDS_positional_proxy_in_transcription_order	arithmetic_genomic_midpoint_between_codon_centers	source_gene_symbol	Hox family and number parsed from the Ensembl GTF gene_name.	FALSE		https://ftp.ensembl.org/pub/release-116/gtf/lepisosteus_oculatus/Lepisosteus_oculatus.LepOcu1.116.chr.gtf.gz	Lepisosteus_oculatus.LepOcu1.116.chr.gtf.gz	892b4366b849d2f79851dc92344d65a14e7440700da3ecebc90c14097002013b
gar	gar	Spotted gar	Lepisosteus oculatus	LepOcu1	GCA_000242695.1	Ensembl	116	gar	C	C	C	C	C	3	13	Hox3	Hox3	hoxc3	ENSLOCG00000006407	1	ENSLOCG00000006407.1	ensembl	protein_coding	LG4	15971868	15984747	+	ENSLOCT00000007748	1	ENSLOCT00000007748.1		ensembl	protein_coding	15971868	15984747	12880	ENSLOCP00000007739	1	ENSLOCP00000007739.1	2	1200	15971869	15976933.5	15981998	15971869	15976933.5	15981998	15976933.5	explicit_start_codon	explicit_stop_codon	FALSE	FALSE	FALSE	1	1	1	FALSE	FALSE	0					TRUE	greatest_genomic_span_with_usable_CDS_and_strand;ties_Ensembl_canonical_then_transcript_id	explicit_codon_middle_when_complete_else_terminal_CDS_positional_proxy_in_transcription_order	arithmetic_genomic_midpoint_between_codon_centers	manual_Ensembl_xref_and_cluster_collinearity	Ensembl external xref describes a Hox-D3-like protein; its physical position inside the HoxC cluster fixes the assignment as HoxC3.	FALSE		https://ftp.ensembl.org/pub/release-116/gtf/lepisosteus_oculatus/Lepisosteus_oculatus.LepOcu1.116.chr.gtf.gz	Lepisosteus_oculatus.LepOcu1.116.chr.gtf.gz	892b4366b849d2f79851dc92344d65a14e7440700da3ecebc90c14097002013b
gar	gar	Spotted gar	Lepisosteus oculatus	LepOcu1	GCA_000242695.1	Ensembl	116	gar	D	D	D	D	D	13	3	Hox13	Hox13	HOXD13	ENSLOCG00000007161	1	ENSLOCG00000007161.1	ensembl	protein_coding	LG12	15584944	15587422	-	ENSLOCT00000008672	1	ENSLOCT00000008672.1	HOXD13-202	ensembl	protein_coding	15584944	15587422	2479	ENSLOCP00000008662	1	ENSLOCP00000008662.1	2	864	15587282	15586306	15585330	15587282	15586306	15585330	15586306	explicit_start_codon	explicit_stop_codon	FALSE	FALSE	FALSE	2	2	2	FALSE	FALSE	0					TRUE	greatest_genomic_span_with_usable_CDS_and_strand;ties_Ensembl_canonical_then_transcript_id	explicit_codon_middle_when_complete_else_terminal_CDS_positional_proxy_in_transcription_order	arithmetic_genomic_midpoint_between_codon_centers	source_gene_symbol	Hox family and number parsed from the Ensembl GTF gene_name.	FALSE		https://ftp.ensembl.org/pub/release-116/gtf/lepisosteus_oculatus/Lepisosteus_oculatus.LepOcu1.116.chr.gtf.gz	Lepisosteus_oculatus.LepOcu1.116.chr.gtf.gz	892b4366b849d2f79851dc92344d65a14e7440700da3ecebc90c14097002013b
gar	gar	Spotted gar	Lepisosteus oculatus	LepOcu1	GCA_000242695.1	Ensembl	116	gar	D	D	D	D	D	12	4	Hox12	Hox12	hoxd12a	ENSLOCG00000007146	1	ENSLOCG00000007146.1	ensembl	protein_coding	LG12	15578330	15581175	-	ENSLOCT00000008661	1	ENSLOCT00000008661.1	hoxd12a-201	ensembl	protein_coding	15578330	15581175	2846	ENSLOCP00000008651	1	ENSLOCP00000008651.1	2	810	15580967	15580417	15579867	15580967	15580417	15579867	15580417	terminal_CDS_positional_proxy	explicit_stop_codon	TRUE	FALSE	TRUE	1	1	1	FALSE	FALSE	0					TRUE	greatest_genomic_span_with_usable_CDS_and_strand;ties_Ensembl_canonical_then_transcript_id	explicit_codon_middle_when_complete_else_terminal_CDS_positional_proxy_in_transcription_order	arithmetic_genomic_midpoint_between_codon_centers	source_gene_symbol	Hox family and number parsed from the Ensembl GTF gene_name.	FALSE		https://ftp.ensembl.org/pub/release-116/gtf/lepisosteus_oculatus/Lepisosteus_oculatus.LepOcu1.116.chr.gtf.gz	Lepisosteus_oculatus.LepOcu1.116.chr.gtf.gz	892b4366b849d2f79851dc92344d65a14e7440700da3ecebc90c14097002013b
gar	gar	Spotted gar	Lepisosteus oculatus	LepOcu1	GCA_000242695.1	Ensembl	116	gar	D	D	D	D	D	11	5	Hox11	Hox11	hoxd11a	ENSLOCG00000007133	1	ENSLOCG00000007133.1	ensembl	protein_coding	LG12	15572475	15574846	-	ENSLOCT00000008642	1	ENSLOCT00000008642.1	hoxd11a-201	ensembl	protein_coding	15572475	15574846	2372	ENSLOCP00000008632	1	ENSLOCP00000008632.1	2	921	15574495	15573744.5	15572994	15574495	15573744.5	15572994	15573744.5	terminal_CDS_positional_proxy	explicit_stop_codon	TRUE	FALSE	TRUE	1	1	1	FALSE	FALSE	0					TRUE	greatest_genomic_span_with_usable_CDS_and_strand;ties_Ensembl_canonical_then_transcript_id	explicit_codon_middle_when_complete_else_terminal_CDS_positional_proxy_in_transcription_order	arithmetic_genomic_midpoint_between_codon_centers	source_gene_symbol	Hox family and number parsed from the Ensembl GTF gene_name.	FALSE		https://ftp.ensembl.org/pub/release-116/gtf/lepisosteus_oculatus/Lepisosteus_oculatus.LepOcu1.116.chr.gtf.gz	Lepisosteus_oculatus.LepOcu1.116.chr.gtf.gz	892b4366b849d2f79851dc92344d65a14e7440700da3ecebc90c14097002013b
gar	gar	Spotted gar	Lepisosteus oculatus	LepOcu1	GCA_000242695.1	Ensembl	116	gar	D	D	D	D	D	10	6	Hox10	Hox10	hoxd10a	ENSLOCG00000007118	1	ENSLOCG00000007118.1	ensembl	protein_coding	LG12	15564654	15568227	-	ENSLOCT00000008627	1	ENSLOCT00000008627.1	hoxd10a-201	ensembl	protein_coding	15564654	15568227	3574	ENSLOCP00000008617	1	ENSLOCP00000008617.1	2	1011	15567302	15566259.5	15565217	15567302	15566259.5	15565217	15566259.5	explicit_start_codon	explicit_stop_codon	FALSE	FALSE	FALSE	1	1	1	FALSE	FALSE	0					TRUE	greatest_genomic_span_with_usable_CDS_and_strand;ties_Ensembl_canonical_then_transcript_id	explicit_codon_middle_when_complete_else_terminal_CDS_positional_proxy_in_transcription_order	arithmetic_genomic_midpoint_between_codon_centers	source_gene_symbol	Hox family and number parsed from the Ensembl GTF gene_name.	FALSE		https://ftp.ensembl.org/pub/release-116/gtf/lepisosteus_oculatus/Lepisosteus_oculatus.LepOcu1.116.chr.gtf.gz	Lepisosteus_oculatus.LepOcu1.116.chr.gtf.gz	892b4366b849d2f79851dc92344d65a14e7440700da3ecebc90c14097002013b
gar	gar	Spotted gar	Lepisosteus oculatus	LepOcu1	GCA_000242695.1	Ensembl	116	gar	D	D	D	D	D	9	7	Hox9	Hox9	hoxd9a	ENSLOCG00000007106	1	ENSLOCG00000007106.1	ensembl	protein_coding	LG12	15558473	15561564	-	ENSLOCT00000008613	1	ENSLOCT00000008613.1		ensembl	protein_coding	15558473	15561564	3092	ENSLOCP00000008603	1	ENSLOCP00000008603.1	2	792	15561563	15560998	15560433	15561563	15560998	15560433	15560998	explicit_start_codon	explicit_stop_codon	FALSE	FALSE	FALSE	1	1	1	FALSE	FALSE	0					TRUE	greatest_genomic_span_with_usable_CDS_and_strand;ties_Ensembl_canonical_then_transcript_id	explicit_codon_middle_when_complete_else_terminal_CDS_positional_proxy_in_transcription_order	arithmetic_genomic_midpoint_between_codon_centers	manual_Ensembl_xref_and_cluster_collinearity	Ensembl external xref hoxd9a; collinear HoxD9 position.	FALSE		https://ftp.ensembl.org/pub/release-116/gtf/lepisosteus_oculatus/Lepisosteus_oculatus.LepOcu1.116.chr.gtf.gz	Lepisosteus_oculatus.LepOcu1.116.chr.gtf.gz	892b4366b849d2f79851dc92344d65a14e7440700da3ecebc90c14097002013b
gar	gar	Spotted gar	Lepisosteus oculatus	LepOcu1	GCA_000242695.1	Ensembl	116	gar	D	D	D	D	D	8	8	Hox8	Hox8	hoxd8	ENSLOCG00000007085	1	ENSLOCG00000007085.1	ensembl	protein_coding	LG12	15554158	15555850	-	ENSLOCT00000008589	1	ENSLOCT00000008589.1		ensembl	protein_coding	15554158	15555850	1693	ENSLOCP00000008579	1	ENSLOCP00000008579.1	2	732	15555849	15555367.5	15554886	15555849	15555367.5	15554886	15555367.5	terminal_CDS_positional_proxy	explicit_stop_codon	TRUE	FALSE	TRUE	1	1	1	FALSE	FALSE	0					TRUE	greatest_genomic_span_with_usable_CDS_and_strand;ties_Ensembl_canonical_then_transcript_id	explicit_codon_middle_when_complete_else_terminal_CDS_positional_proxy_in_transcription_order	arithmetic_genomic_midpoint_between_codon_centers	manual_Ensembl_xref_and_cluster_collinearity	Ensembl external xref homeobox protein Hox-D8; collinear HoxD8 position.	FALSE		https://ftp.ensembl.org/pub/release-116/gtf/lepisosteus_oculatus/Lepisosteus_oculatus.LepOcu1.116.chr.gtf.gz	Lepisosteus_oculatus.LepOcu1.116.chr.gtf.gz	892b4366b849d2f79851dc92344d65a14e7440700da3ecebc90c14097002013b
gar	gar	Spotted gar	Lepisosteus oculatus	LepOcu1	GCA_000242695.1	Ensembl	116	gar	D	D	D	D	D	4	12	Hox4	Hox4	hoxd4a	ENSLOCG00000007074	1	ENSLOCG00000007074.1	ensembl	protein_coding	LG12	15542331	15543515	-	ENSLOCT00000008571	1	ENSLOCT00000008571.1	hoxd4a-201	ensembl	protein_coding	15542331	15543515	1185	ENSLOCP00000008561	1	ENSLOCP00000008561.1	2	768	15543514	15542923	15542332	15543514	15542923	15542332	15542923	terminal_CDS_positional_proxy	explicit_stop_codon	TRUE	FALSE	TRUE	1	1	1	FALSE	FALSE	0					TRUE	greatest_genomic_span_with_usable_CDS_and_strand;ties_Ensembl_canonical_then_transcript_id	explicit_codon_middle_when_complete_else_terminal_CDS_positional_proxy_in_transcription_order	arithmetic_genomic_midpoint_between_codon_centers	source_gene_symbol	Hox family and number parsed from the Ensembl GTF gene_name.	FALSE		https://ftp.ensembl.org/pub/release-116/gtf/lepisosteus_oculatus/Lepisosteus_oculatus.LepOcu1.116.chr.gtf.gz	Lepisosteus_oculatus.LepOcu1.116.chr.gtf.gz	892b4366b849d2f79851dc92344d65a14e7440700da3ecebc90c14097002013b
gar	gar	Spotted gar	Lepisosteus oculatus	LepOcu1	GCA_000242695.1	Ensembl	116	gar	D	D	D	D	D	3	13	Hox3	Hox3	hoxd3a	ENSLOCG00000007043	1	ENSLOCG00000007043.1	ensembl	protein_coding	LG12	15525108	15542632	-	ENSLOCT00000008533	1	ENSLOCT00000008533.1	hoxd3a-201	ensembl	protein_coding	15525108	15542632	17525	ENSLOCP00000008523	1	ENSLOCP00000008523.1	2	1182	15527657	15526383	15525109	15527657	15526383	15525109	15526383	explicit_start_codon	explicit_stop_codon	FALSE	FALSE	FALSE	2	2	2	FALSE	FALSE	0					FALSE	greatest_genomic_span_with_usable_CDS_and_strand;ties_Ensembl_canonical_then_transcript_id	explicit_codon_middle_when_complete_else_terminal_CDS_positional_proxy_in_transcription_order	arithmetic_genomic_midpoint_between_codon_centers	source_gene_symbol	Hox family and number parsed from the Ensembl GTF gene_name.	FALSE		https://ftp.ensembl.org/pub/release-116/gtf/lepisosteus_oculatus/Lepisosteus_oculatus.LepOcu1.116.chr.gtf.gz	Lepisosteus_oculatus.LepOcu1.116.chr.gtf.gz	892b4366b849d2f79851dc92344d65a14e7440700da3ecebc90c14097002013b
